,month,State,New.Category,Total Sales Demand,Total Units Demanded per SKU,Order ID,Country,Custom_State,Cluster,Cust_State
3824,2,T0M,Non-A,13.5755,3,1,CA,T,4.0,T
3825,2,T0M,Seasonal,103.6866,25,1,CA,T,4.0,T
3826,2,T0P,A,0.0,2,1,CA,T,4.0,T
3827,2,T0P,Non-A,37.6292,2,1,CA,T,4.0,T
3828,2,T1A,A,79.1945,19,3,CA,T,4.0,T
3829,2,T1B,A,171.3905,33,4,CA,T,4.0,T
3830,2,T1B,Non-A,0.0,2,1,CA,T,4.0,T
3831,2,T1B,Seasonal,48.2888,16,1,CA,T,4.0,T
3832,2,T1C,Non-A,44.5416,4,1,CA,T,4.0,T
3833,2,T1H,A,31.6008,2,1,CA,T,4.0,T
3834,2,T1H,Non-A,19.2415,3,1,CA,T,4.0,T
3835,2,T1H,Seasonal,9.0352,4,1,CA,T,4.0,T
3836,2,T1J,A,25.3749,1,1,CA,T,4.0,T
3837,2,T1J,Non-A,46.104,6,1,CA,T,4.0,T
3838,2,T1J,Seasonal,31.6839,6,1,CA,T,4.0,T
3839,2,T1K,A,136.4583,20,2,CA,T,4.0,T
3840,2,T1K,Non-A,6.7915,1,1,CA,T,4.0,T
3841,2,T1L,A,3.7621,5,3,CA,T,4.0,T
3842,2,T1L,Non-A,13.5831,2,1,CA,T,4.0,T
3843,2,T1M,A,81.4081,24,1,CA,T,4.0,T
3844,2,T1P,A,122.8295,26,3,CA,T,4.0,T
3845,2,T1P,Non-A,102.8096,11,2,CA,T,4.0,T
3846,2,T1P,Seasonal,0.0,8,2,CA,T,4.0,T
3847,2,T1R,A,109.0337,18,2,CA,T,4.0,T
3848,2,T1R,Non-A,0.0,8,1,CA,T,4.0,T
3849,2,T1R,Seasonal,0.0,1,1,CA,T,4.0,T
3850,2,T1V,A,97.4842,2,2,CA,T,4.0,T
3851,2,T1V,Non-A,9.0352,4,1,CA,T,4.0,T
3852,2,T1V,Seasonal,0.0,14,1,CA,T,4.0,T
3853,2,T1W,A,15.8192,6,1,CA,T,4.0,T
3854,2,T1W,Non-A,84.4902,6,3,CA,T,4.0,T
3855,2,T1Y,A,34.713,15,1,CA,T,4.0,T
3856,2,T2A,A,81.4532,37,2,CA,T,4.0,T
3857,2,T2A,Non-A,37.6064,2,1,CA,T,4.0,T
3858,2,T2C,A,66.0416,18,2,CA,T,4.0,T
3859,2,T2E,Non-A,62.2044,1,1,CA,T,4.0,T
3860,2,T2E,Seasonal,52.2625,22,2,CA,T,4.0,T
3861,2,T2G,A,360.92,27,3,CA,T,4.0,T
3862,2,T2H,A,317.9494,13,2,CA,T,4.0,T
3863,2,T2J,A,108.7859,14,2,CA,T,4.0,T
3864,2,T2J,Non-A,41.9352,3,1,CA,T,4.0,T
3865,2,T2L,A,844.9041,358,3,CA,T,4.0,T
3866,2,T2L,Non-A,0.0,2,1,CA,T,4.0,T
3867,2,T2M,A,202.8555,25,3,CA,T,4.0,T
3868,2,T2M,Non-A,142.9321,23,3,CA,T,4.0,T
3869,2,T2N,A,158.5706,10,1,CA,T,4.0,T
3870,2,T2P,A,63.2161,11,2,CA,T,4.0,T
3871,2,T2P,Non-A,0.0,1,1,CA,T,4.0,T
3872,2,T2R,A,205.3861,36,1,CA,T,4.0,T
3873,2,T2R,Non-A,131.2834,29,3,CA,T,4.0,T
3874,2,T2S,A,17.3527,3,2,CA,T,4.0,T
3875,2,T2S,Non-A,31.6759,7,3,CA,T,4.0,T
3876,2,T2T,A,269.7583,34,3,CA,T,4.0,T
3877,2,T2T,Non-A,0.0,8,1,CA,T,4.0,T
3878,2,T2V,A,89.8085,34,3,CA,T,4.0,T
3879,2,T2W,A,67.8851,21,2,CA,T,4.0,T
3880,2,T2Y,A,214.4233,28,4,CA,T,4.0,T
3881,2,T2Y,Non-A,0.0,2,2,CA,T,4.0,T
3882,2,T2Y,Seasonal,0.0,13,1,CA,T,4.0,T
3883,2,T3A,A,139.0864,16,3,CA,T,4.0,T
3884,2,T3A,Non-A,3.7697,25,2,CA,T,4.0,T
3885,2,T3B,A,237.5915,50,1,CA,T,4.0,T
3886,2,T3B,Non-A,30.7284,5,1,CA,T,4.0,T
3887,2,T3C,A,14.3159,5,1,CA,T,4.0,T
3888,2,T3E,A,124.3257,25,1,CA,T,4.0,T
3889,2,T3E,Non-A,0.0,180,2,CA,T,4.0,T
3890,2,T3G,A,39.1855,13,1,CA,T,4.0,T
3891,2,T3H,A,74.0197,4,2,CA,T,4.0,T
3892,2,T3H,Non-A,45.3424,6,2,CA,T,4.0,T
3893,2,T3J,A,18.8486,6,1,CA,T,4.0,T
3894,2,T3J,Seasonal,17.9949,6,1,CA,T,4.0,T
3895,2,T3K,Seasonal,45.3048,5,1,CA,T,4.0,T
3896,2,T3L,A,308.8233,23,5,CA,T,4.0,T
3897,2,T3L,Non-A,41.5502,11,2,CA,T,4.0,T
3898,2,T3P,A,70.8316,2,1,CA,T,4.0,T
3899,2,T3P,Non-A,0.0,1,1,CA,T,4.0,T
3900,2,T3P,Seasonal,0.0,1,1,CA,T,4.0,T
3901,2,T3R,A,81.5441,6,1,CA,T,4.0,T
3902,2,T4B,A,16.7862,22,1,CA,T,4.0,T
3903,2,T4C,A,132.6582,87,6,CA,T,4.0,T
3904,2,T4C,Non-A,316.0426,40,5,CA,T,4.0,T
3905,2,T4C,Seasonal,27.3323,13,2,CA,T,4.0,T
3906,2,T4J,A,178.4458,13,2,CA,T,4.0,T
3907,2,T4J,Non-A,0.0,3,1,CA,T,4.0,T
3908,2,T4J,Seasonal,0.0,3,2,CA,T,4.0,T
3909,2,T4L,A,446.0594,94,2,CA,T,4.0,T
3910,2,T4L,Non-A,28.9036,34,2,CA,T,4.0,T
3911,2,T4L,Seasonal,0.0,1,1,CA,T,4.0,T
3912,2,T4N,A,788.2447,52,6,CA,T,4.0,T
3913,2,T4N,Non-A,108.6046,12,1,CA,T,4.0,T
3914,2,T4P,A,82.9336,28,2,CA,T,4.0,T
3915,2,T4R,A,229.8627,50,5,CA,T,4.0,T
3916,2,T4R,Non-A,109.4052,7,3,CA,T,4.0,T
3917,2,T4S,A,85.5858,21,2,CA,T,4.0,T
3918,2,T4T,A,57.2028,3,1,CA,T,4.0,T
3919,2,T4T,Non-A,22.6561,6,2,CA,T,4.0,T
3920,2,T4V,A,121.3638,15,3,CA,T,4.0,T
3921,2,T4V,Non-A,27.1511,8,2,CA,T,4.0,T
3922,2,T5A,A,141.2023,4,1,CA,T,4.0,T
3923,2,T5A,Non-A,0.0,9,1,CA,T,4.0,T
3924,2,T5E,Non-A,4.5251,1,1,CA,T,4.0,T
3925,2,T5G,A,26.4334,2,1,CA,T,4.0,T
3926,2,T5H,A,389.8088,101,2,CA,T,4.0,T
3927,2,T5J,A,24.1746,4,1,CA,T,4.0,T
3928,2,T5J,Non-A,79.2096,20,1,CA,T,4.0,T
3929,2,T5K,A,286.7413,22,5,CA,T,4.0,T
3930,2,T5K,Non-A,71.8206,10,3,CA,T,4.0,T
3931,2,T5K,Seasonal,0.0,21,3,CA,T,4.0,T
3932,2,T5L,A,33.9578,1,1,CA,T,4.0,T
3933,2,T5L,Non-A,0.0,4,1,CA,T,4.0,T
3934,2,T5M,A,35.7329,3,1,CA,T,4.0,T
3935,2,T5M,Non-A,0.0,4,1,CA,T,4.0,T
3936,2,T5M,Seasonal,0.0,1,1,CA,T,4.0,T
3937,2,T5P,A,21.1226,4,1,CA,T,4.0,T
3938,2,T5R,A,18.1158,2,1,CA,T,4.0,T
3939,2,T5R,Seasonal,19.793,5,1,CA,T,4.0,T
3940,2,T5S,A,1679.4061,222,2,CA,T,4.0,T
3941,2,T5S,Non-A,33.3305,9,2,CA,T,4.0,T
3942,2,T5T,A,113.9833,12,3,CA,T,4.0,T
3943,2,T5X,A,0.0,24,1,CA,T,4.0,T
3944,2,T5X,Non-A,0.0,2,1,CA,T,4.0,T
3945,2,T5X,Seasonal,78.6807,1,1,CA,T,4.0,T
3946,2,T5Y,A,56.4156,8,2,CA,T,4.0,T
3947,2,T5Y,Non-A,0.0,6,1,CA,T,4.0,T
3948,2,T6A,A,22.6561,1,1,CA,T,4.0,T
3949,2,T6B,A,398.8289,2,2,CA,T,4.0,T
3950,2,T6B,Non-A,81.4988,12,1,CA,T,4.0,T
3951,2,T6C,A,0.0,1,1,CA,T,4.0,T
3952,2,T6C,Non-A,0.0,1,1,CA,T,4.0,T
3953,2,T6C,Seasonal,39.9938,1,1,CA,T,4.0,T
3954,2,T6E,A,91.8029,9,2,CA,T,4.0,T
3955,2,T6E,Non-A,143.7409,22,2,CA,T,4.0,T
3956,2,T6E,Seasonal,0.0,16,1,CA,T,4.0,T
3957,2,T6G,A,171.9458,15,4,CA,T,4.0,T
3958,2,T6H,A,456.0735,66,5,CA,T,4.0,T
3959,2,T6H,Non-A,0.0,3,1,CA,T,4.0,T
3960,2,T6J,Non-A,28.6998,1,1,CA,T,4.0,T
3961,2,T6K,A,168.00599999999997,32,4,CA,T,4.0,T
3962,2,T6L,A,116.7028,35,3,CA,T,4.0,T
3963,2,T6L,Seasonal,24.1444,1,1,CA,T,4.0,T
3964,2,T6M,Non-A,302.1832,40,1,CA,T,4.0,T
3965,2,T6M,Seasonal,37.196999999999996,4,1,CA,T,4.0,T
3966,2,T6R,A,57.6488,12,1,CA,T,4.0,T
3967,2,T6R,Non-A,0.0,1,1,CA,T,4.0,T
3968,2,T6T,A,29.1823,1,1,CA,T,4.0,T
3969,2,T6V,Non-A,30.2032,2,2,CA,T,4.0,T
3970,2,T6W,A,36.2166,10,2,CA,T,4.0,T
3971,2,T6W,Non-A,26.4032,3,1,CA,T,4.0,T
3972,2,T6W,Seasonal,2.017,1,1,CA,T,4.0,T
3973,2,T7A,A,78.3024,21,4,CA,T,4.0,T
3974,2,T7A,Non-A,157.5506,19,3,CA,T,4.0,T
3975,2,T7A,Seasonal,0.0,5,1,CA,T,4.0,T
3976,2,T7E,A,26.3047,8,1,CA,T,4.0,T
3977,2,T7E,Seasonal,0.0,2,1,CA,T,4.0,T
3978,2,T7N,A,72.9241,6,2,CA,T,4.0,T
3979,2,T7N,Non-A,0.0,1,1,CA,T,4.0,T
3980,2,T7N,Seasonal,92.853,23,2,CA,T,4.0,T
3981,2,T7P,A,128.1632,15,3,CA,T,4.0,T
3982,2,T7P,Non-A,21.8931,2,1,CA,T,4.0,T
3983,2,T7V,A,0.0,1,1,CA,T,4.0,T
3984,2,T7V,Non-A,23.8288,1,1,CA,T,4.0,T
3985,2,T7X,A,0.0,1,1,CA,T,4.0,T
3986,2,T7X,Seasonal,19.5435,4,1,CA,T,4.0,T
3987,2,T7Y,A,57.6262,12,2,CA,T,4.0,T
3988,2,T8A,A,106.6539,17,3,CA,T,4.0,T
3989,2,T8A,Non-A,0.0,10,1,CA,T,4.0,T
3990,2,T8E,Non-A,74.7072,11,1,CA,T,4.0,T
3991,2,T8H,A,15.857000000000001,1,1,CA,T,4.0,T
3992,2,T8N,A,0.0,1,1,CA,T,4.0,T
3993,2,T8N,Non-A,28.0269,3,2,CA,T,4.0,T
3994,2,T8N,Seasonal,6.3225,3,1,CA,T,4.0,T
3995,2,T8R,A,93.6992,17,2,CA,T,4.0,T
3996,2,T8S,A,33.0888,12,2,CA,T,4.0,T
3997,2,T8S,Seasonal,0.0,8,1,CA,T,4.0,T
3998,2,T8V,A,14.2554,3,1,CA,T,4.0,T
3999,2,T8W,A,78.9453,50,1,CA,T,4.0,T
4000,2,T8W,Non-A,41.2102,5,1,CA,T,4.0,T
4001,2,T8X,A,15.0562,1,1,CA,T,4.0,T
4002,2,T9A,A,0.0,9,1,CA,T,4.0,T
4003,2,T9A,Non-A,27.3017,8,1,CA,T,4.0,T
4004,2,T9E,A,141.5784,26,1,CA,T,4.0,T
4005,2,T9E,Non-A,0.0,13,1,CA,T,4.0,T
4006,2,T9G,A,16.7712,92,3,CA,T,4.0,T
4007,2,T9G,Non-A,69.5473,7,1,CA,T,4.0,T
4008,2,T9H,A,302.1405,31,7,CA,T,4.0,T
4009,2,T9H,Non-A,63.3066,14,3,CA,T,4.0,T
4010,2,T9H,Seasonal,0.0,36,3,CA,T,4.0,T
4011,2,T9J,A,6.3382,1,1,CA,T,4.0,T
4012,2,T9J,Non-A,27.1738,3,1,CA,T,4.0,T
4013,2,T9K,A,123.0639,34,6,CA,T,4.0,T
4014,2,T9K,Non-A,104.5023,12,5,CA,T,4.0,T
4015,2,T9M,A,234.0331,49,3,CA,T,4.0,T
4016,2,T9M,Non-A,28.3825,3,1,CA,T,4.0,T
4017,2,T9N,A,22.2254,5,2,CA,T,4.0,T
4018,2,T9N,Non-A,0.0,9,2,CA,T,4.0,T
4019,2,T9N,Seasonal,61.9992,15,1,CA,T,4.0,T
4020,2,T9S,A,68.0061,8,2,CA,T,4.0,T
4021,2,T9V,A,27.1737,3,1,CA,T,4.0,T
4022,2,T9W,Non-A,6.4138,1,1,CA,T,4.0,T
4023,2,T9X,A,68.9501,12,2,CA,T,4.0,T
4024,2,T9X,Seasonal,0.0,1,1,CA,T,4.0,T
4025,2,TN,A,63318.47,11798,1594,US,TN,2.0,TN
4026,2,TN,Non-A,20283.0,3610,810,US,TN,2.0,TN
4027,2,TN,Seasonal,22089.75,4591,806,US,TN,2.0,TN
4028,2,TX,A,219745.67,43796,5517,US,TX,4.0,TX
4029,2,TX,Non-A,74695.07,12884,3039,US,TX,4.0,TX
4030,2,TX,Seasonal,101943.67,19169,2953,US,TX,4.0,TX
4031,2,UT,A,29011.21,6693,651,US,UT,5.0,UT
4032,2,UT,Non-A,11095.23,1908,358,US,UT,5.0,UT
4033,2,UT,Seasonal,13270.71,1877,394,US,UT,5.0,UT
4034,2,V0A,A,108.089,23,5,CA,V,5.0,V
4035,2,V0A,Non-A,46.9136,8,1,CA,V,5.0,V
4036,2,V0B,A,388.8709,30,9,CA,V,5.0,V
4037,2,V0B,Non-A,92.6792,18,7,CA,V,5.0,V
4038,2,V0B,Seasonal,0.0,9,1,CA,V,5.0,V
4039,2,V0C,A,133.7534,25,5,CA,V,5.0,V
4040,2,V0C,Non-A,7.547000000000001,1,1,CA,V,5.0,V
4041,2,V0E,A,183.0619,26,7,CA,V,5.0,V
4042,2,V0E,Non-A,45.9167,4,3,CA,V,5.0,V
4043,2,V0G,A,76.8375,13,3,CA,V,5.0,V
4044,2,V0G,Non-A,19.0072,2,1,CA,V,5.0,V
4045,2,V0H,A,0.0,6,2,CA,V,5.0,V
4046,2,V0H,Non-A,40.6057,5,3,CA,V,5.0,V
4047,2,V0H,Seasonal,20.3898,1,1,CA,V,5.0,V
4048,2,V0J,A,483.2915,97,9,CA,V,5.0,V
4049,2,V0J,Non-A,0.0,7,3,CA,V,5.0,V
4050,2,V0J,Seasonal,0.0,1,1,CA,V,5.0,V
4051,2,V0K,A,325.4122,34,5,CA,V,5.0,V
4052,2,V0K,Non-A,89.9666,29,5,CA,V,5.0,V
4053,2,V0K,Seasonal,0.0,11,3,CA,V,5.0,V
4054,2,V0L,A,333.6554,5,1,CA,V,5.0,V
4055,2,V0L,Non-A,0.0,4,1,CA,V,5.0,V
4056,2,V0N,A,140.7638,44,9,CA,V,5.0,V
4057,2,V0N,Non-A,211.80599999999998,56,7,CA,V,5.0,V
4058,2,V0N,Seasonal,58.2758,5,3,CA,V,5.0,V
4059,2,V0P,A,83.0625,5,2,CA,V,5.0,V
4060,2,V0R,A,506.9649,19,5,CA,V,5.0,V
4061,2,V0T,A,103.1266,13,5,CA,V,5.0,V
4062,2,V0T,Non-A,18.1082,6,4,CA,V,5.0,V
4063,2,V0T,Seasonal,138.105,22,2,CA,V,5.0,V
4064,2,V0X,A,34.3578,10,1,CA,V,5.0,V
4065,2,V0X,Non-A,0.0,2,1,CA,V,5.0,V
4066,2,V1A,A,81.4378,6,3,CA,V,5.0,V
4067,2,V1A,Non-A,0.0,4,1,CA,V,5.0,V
4068,2,V1B,A,196.4329,24,4,CA,V,5.0,V
4069,2,V1B,Non-A,0.0,1,1,CA,V,5.0,V
4070,2,V1B,Seasonal,0.0,4,1,CA,V,5.0,V
4071,2,V1C,A,251.0224,37,9,CA,V,5.0,V
4072,2,V1C,Non-A,0.0,6,3,CA,V,5.0,V
4073,2,V1C,Seasonal,74.9262,5,3,CA,V,5.0,V
4074,2,V1E,A,305.8923,21,4,CA,V,5.0,V
4075,2,V1E,Non-A,49.082,4,3,CA,V,5.0,V
4076,2,V1G,A,55.1332,2,2,CA,V,5.0,V
4077,2,V1J,A,180.8261,27,3,CA,V,5.0,V
4078,2,V1K,A,46.6115,8,2,CA,V,5.0,V
4079,2,V1K,Non-A,0.0,4,2,CA,V,5.0,V
4080,2,V1L,A,56.78,8,3,CA,V,5.0,V
4081,2,V1L,Non-A,67.9457,7,3,CA,V,5.0,V
4082,2,V1M,A,176.5954,66,2,CA,V,5.0,V
4083,2,V1N,A,0.0,5,2,CA,V,5.0,V
4084,2,V1N,Non-A,108.1509,19,3,CA,V,5.0,V
4085,2,V1P,Seasonal,81.4988,12,1,CA,V,5.0,V
4086,2,V1R,A,119.3923,18,2,CA,V,5.0,V
4087,2,V1S,A,42.2905,4,1,CA,V,5.0,V
4088,2,V1T,A,-144.3001,27,4,CA,V,5.0,V
4089,2,V1T,Non-A,27.1431,29,2,CA,V,5.0,V
4090,2,V1V,A,48.9536,5,2,CA,V,5.0,V
4091,2,V1X,A,20.3747,3,1,CA,V,5.0,V
4092,2,V1Y,A,98.6242,12,3,CA,V,5.0,V
4093,2,V1Y,Non-A,138.6942,30,3,CA,V,5.0,V
4094,2,V1Y,Seasonal,27.1889,4,2,CA,V,5.0,V
4095,2,V1Z,A,-94.1452,38,5,CA,V,5.0,V
4096,2,V1Z,Non-A,39.1099,33,4,CA,V,5.0,V
4097,2,V1Z,Seasonal,76.0359,2,1,CA,V,5.0,V
4098,2,V2A,A,135.2793,11,4,CA,V,5.0,V
4099,2,V2A,Non-A,0.0,13,1,CA,V,5.0,V
4100,2,V2A,Seasonal,5.6583,1,1,CA,V,5.0,V
4101,2,V2B,A,44.1556,8,2,CA,V,5.0,V
4102,2,V2B,Non-A,46.1887,9,2,CA,V,5.0,V
4103,2,V2B,Seasonal,0.0,4,1,CA,V,5.0,V
4104,2,V2C,A,23.253,6,2,CA,V,5.0,V
4105,2,V2E,Non-A,50.6459,16,1,CA,V,5.0,V
4106,2,V2G,A,469.1304,51,9,CA,V,5.0,V
4107,2,V2G,Non-A,84.5961,6,3,CA,V,5.0,V
4108,2,V2G,Seasonal,0.0,11,3,CA,V,5.0,V
4109,2,V2H,Non-A,48.0395,2,1,CA,V,5.0,V
4110,2,V2J,A,93.1397,36,4,CA,V,5.0,V
4111,2,V2K,A,133.9272,16,5,CA,V,5.0,V
4112,2,V2K,Non-A,19.4,12,3,CA,V,5.0,V
4113,2,V2K,Seasonal,0.0,7,1,CA,V,5.0,V
4114,2,V2L,A,52.391000000000005,5,2,CA,V,5.0,V
4115,2,V2M,A,127.3545,15,5,CA,V,5.0,V
4116,2,V2M,Non-A,91.9013,19,3,CA,V,5.0,V
4117,2,V2M,Seasonal,0.0,3,1,CA,V,5.0,V
4118,2,V2N,A,26.9133,1,1,CA,V,5.0,V
4119,2,V2N,Non-A,81.5214,9,2,CA,V,5.0,V
4120,2,V2N,Seasonal,105.7112,14,2,CA,V,5.0,V
4121,2,V2P,A,0.0,10,1,CA,V,5.0,V
4122,2,V2P,Non-A,54.7403,4,1,CA,V,5.0,V
4123,2,V2R,A,65.6717,7,2,CA,V,5.0,V
4124,2,V2R,Non-A,42.4938,15,2,CA,V,5.0,V
4125,2,V2S,A,16.1892,4,1,CA,V,5.0,V
4126,2,V2S,Non-A,45.3123,3,1,CA,V,5.0,V
4127,2,V2S,Seasonal,90.6096,13,2,CA,V,5.0,V
4128,2,V2T,A,87.361,16,3,CA,V,5.0,V
4129,2,V2T,Non-A,19.9289,2,1,CA,V,5.0,V
4130,2,V2T,Seasonal,23.7591,5,1,CA,V,5.0,V
4131,2,V2V,A,15.8418,3,1,CA,V,5.0,V
4132,2,V2V,Non-A,139.5631,26,3,CA,V,5.0,V
4133,2,V2V,Seasonal,65.5736,10,1,CA,V,5.0,V
4134,2,V2X,A,500.6138,55,5,CA,V,5.0,V
4135,2,V2X,Non-A,63.4584,6,1,CA,V,5.0,V
4136,2,V2Y,A,31.2684,1,1,CA,V,5.0,V
4137,2,V2Z,Non-A,271.3378,3,2,CA,V,5.0,V
4138,2,V3A,A,450.2146,80,4,CA,V,5.0,V
4139,2,V3A,Non-A,120.4728,13,2,CA,V,5.0,V
4140,2,V3A,Seasonal,60.0588,66,2,CA,V,5.0,V
4141,2,V3C,A,50.3361,11,3,CA,V,5.0,V
4142,2,V3C,Non-A,14.3449,1,1,CA,V,5.0,V
4143,2,V3E,A,24.1595,2,1,CA,V,5.0,V
4144,2,V3G,A,26.4408,8,1,CA,V,5.0,V
4145,2,V3H,A,9.0579,12,2,CA,V,5.0,V
4146,2,V3H,Non-A,96.2075,15,1,CA,V,5.0,V
4147,2,V3J,A,46.0677,18,2,CA,V,5.0,V
4148,2,V3J,Non-A,104.8347,34,1,CA,V,5.0,V
4149,2,V3K,A,171.9572,58,1,CA,V,5.0,V
4150,2,V3K,Seasonal,7.2372,2,1,CA,V,5.0,V
4151,2,V3L,A,33.8141,2,2,CA,V,5.0,V
4152,2,V3L,Seasonal,0.0,2,1,CA,V,5.0,V
4153,2,V3M,A,18.8789,2,1,CA,V,5.0,V
4154,2,V3N,A,16.62,1,1,CA,V,5.0,V
4155,2,V3R,A,65.7018,14,3,CA,V,5.0,V
4156,2,V3S,Non-A,19.2415,3,1,CA,V,5.0,V
4157,2,V3T,A,46.2263,5,2,CA,V,5.0,V
4158,2,V3W,Non-A,54.3174,10,1,CA,V,5.0,V
4159,2,V4A,A,145.6822,15,4,CA,V,5.0,V
4160,2,V4A,Non-A,0.0,1,1,CA,V,5.0,V
4161,2,V4A,Seasonal,27.1662,4,1,CA,V,5.0,V
4162,2,V4B,A,114.2401,5,3,CA,V,5.0,V
4163,2,V4B,Non-A,0.0,1,1,CA,V,5.0,V
4164,2,V4B,Seasonal,11.7624,13,2,CA,V,5.0,V
4165,2,V4C,A,351.8619,36,3,CA,V,5.0,V
4166,2,V4C,Non-A,0.0,3,2,CA,V,5.0,V
4167,2,V4E,Seasonal,60.4064,8,1,CA,V,5.0,V
4168,2,V4K,A,120.08,60,2,CA,V,5.0,V
4169,2,V4K,Non-A,14.5047,5,1,CA,V,5.0,V
4170,2,V4L,Seasonal,55.4882,5,2,CA,V,5.0,V
4171,2,V4N,A,62.6197,12,3,CA,V,5.0,V
4172,2,V4N,Non-A,53.2592,12,1,CA,V,5.0,V
4173,2,V4S,Seasonal,5.6432,3,1,CA,V,5.0,V
4174,2,V4V,A,39.0569,5,1,CA,V,5.0,V
4175,2,V4V,Seasonal,52.6477,11,2,CA,V,5.0,V
4176,2,V4W,Non-A,22.6259,5,1,CA,V,5.0,V
4177,2,V4X,A,18.1083,4,1,CA,V,5.0,V
4178,2,V4Z,A,9.9569,43,2,CA,V,5.0,V
4179,2,V4Z,Non-A,134.6973,7,1,CA,V,5.0,V
4180,2,V4Z,Seasonal,0.0,22,1,CA,V,5.0,V
4181,2,V5A,A,41.8899,9,3,CA,V,5.0,V
4182,2,V5A,Non-A,77.8345,35,3,CA,V,5.0,V
4183,2,V5A,Seasonal,0.0,1,1,CA,V,5.0,V
4184,2,V5B,A,42.1988,2,1,CA,V,5.0,V
4185,2,V5B,Non-A,0.0,11,1,CA,V,5.0,V
4186,2,V5B,Seasonal,67.9156,11,2,CA,V,5.0,V
4187,2,V5E,A,87.2929,6,2,CA,V,5.0,V
4188,2,V5G,A,264.0326,50,1,CA,V,5.0,V
4189,2,V5H,A,13.5603,12,2,CA,V,5.0,V
4190,2,V5H,Non-A,38.0899,1,1,CA,V,5.0,V
4191,2,V5J,A,211.4527,24,3,CA,V,5.0,V
4192,2,V5K,A,358.0184,38,2,CA,V,5.0,V
4193,2,V5K,Non-A,0.0,21,1,CA,V,5.0,V
4194,2,V5L,A,22.6637,5,2,CA,V,5.0,V
4195,2,V5L,Non-A,119.5661,17,2,CA,V,5.0,V
4196,2,V5N,A,117.9796,7,2,CA,V,5.0,V
4197,2,V5N,Non-A,0.0,1,1,CA,V,5.0,V
4198,2,V5R,A,138.611,25,2,CA,V,5.0,V
4199,2,V5R,Non-A,49.0292,110,1,CA,V,5.0,V
4200,2,V5R,Seasonal,0.0,11,1,CA,V,5.0,V
4201,2,V5S,A,50.7136,7,1,CA,V,5.0,V
4202,2,V5T,Non-A,13.4471,2,1,CA,V,5.0,V
4203,2,V5V,A,26.7125,5,1,CA,V,5.0,V
4204,2,V5V,Non-A,18.0856,11,2,CA,V,5.0,V
4205,2,V5W,Non-A,37.3343,3,1,CA,V,5.0,V
4206,2,V5W,Seasonal,0.0,5,1,CA,V,5.0,V
4207,2,V5Z,A,112.6006,4,1,CA,V,5.0,V
4208,2,V5Z,Non-A,9.0654,10,2,CA,V,5.0,V
4209,2,V6A,A,41.6635,5,1,CA,V,5.0,V
4210,2,V6B,A,70.6879,5,1,CA,V,5.0,V
4211,2,V6C,A,78.5675,8,3,CA,V,5.0,V
4212,2,V6E,A,145.6974,8,2,CA,V,5.0,V
4213,2,V6E,Non-A,0.0,8,1,CA,V,5.0,V
4214,2,V6G,A,60.4291,1,1,CA,V,5.0,V
4215,2,V6H,A,32.5752,8,1,CA,V,5.0,V
4216,2,V6J,A,67.7418,13,2,CA,V,5.0,V
4217,2,V6L,A,58.8577,5,2,CA,V,5.0,V
4218,2,V6L,Non-A,36.8885,7,1,CA,V,5.0,V
4219,2,V6L,Seasonal,0.0,8,1,CA,V,5.0,V
4220,2,V6M,A,26.3654,10,1,CA,V,5.0,V
4221,2,V6N,A,63.3903,5,1,CA,V,5.0,V
4222,2,V6N,Non-A,34.3884,12,2,CA,V,5.0,V
4223,2,V6P,A,64.1005,15,2,CA,V,5.0,V
4224,2,V6T,A,138.2034,6,2,CA,V,5.0,V
4225,2,V6T,Non-A,8.2949,2,1,CA,V,5.0,V
4226,2,V6Z,Non-A,78.8395,1,1,CA,V,5.0,V
4227,2,V6Z,Seasonal,0.0,14,1,CA,V,5.0,V
4228,2,V7A,A,51.2049,7,2,CA,V,5.0,V
4229,2,V7A,Non-A,12.3969,1,1,CA,V,5.0,V
4230,2,V7A,Seasonal,0.0,1,1,CA,V,5.0,V
4231,2,V7C,A,0.0,2,1,CA,V,5.0,V
4232,2,V7C,Non-A,50.555,6,1,CA,V,5.0,V
4233,2,V7J,A,167.6512,9,1,CA,V,5.0,V
4234,2,V7J,Seasonal,5.2882,1,1,CA,V,5.0,V
4235,2,V7M,Non-A,14.7766,4,1,CA,V,5.0,V
4236,2,V7P,A,37.327,3,1,CA,V,5.0,V
4237,2,V7P,Non-A,0.0,6,1,CA,V,5.0,V
4238,2,V7R,Seasonal,3.1653,1,1,CA,V,5.0,V
4239,2,V7S,A,0.0,5,1,CA,V,5.0,V
4240,2,V7S,Non-A,39.1249,1,1,CA,V,5.0,V
4241,2,V7V,A,99.5919,17,3,CA,V,5.0,V
4242,2,V7W,A,50.2681,6,1,CA,V,5.0,V
4243,2,V8A,A,30.5128,11,3,CA,V,5.0,V
4244,2,V8A,Non-A,39.7213,9,1,CA,V,5.0,V
4245,2,V8C,A,53.6073,4,1,CA,V,5.0,V
4246,2,V8C,Seasonal,450.4863,128,1,CA,V,5.0,V
4247,2,V8G,A,232.5965,64,7,CA,V,5.0,V
4248,2,V8G,Non-A,0.0,8,3,CA,V,5.0,V
4249,2,V8G,Seasonal,0.0,1,1,CA,V,5.0,V
4250,2,V8J,A,140.6284,16,3,CA,V,5.0,V
